"","StudyID","ES_ID","Title","Authors","Year","DOI","Biodiv_ES","Biodiv_ESMetric","Biodiv_measure","Biodiv_sample_size","Biodiv_CI_lower","Biodiv_CI_upper","Taxonomic_group","Management_raw","Management_grouped","Management_raw2","Biodiv_SE","Biodiv_SD","BiodivConfidenceInterval","Scenario_raw","Control.TreatPairedYN","LandSharingSparing","BiodivYieldPairedYN","Control_Reference_state","Comparison","CropType","SustainableTreatYN","Strategy","Biodiv_SE_calc","Biodiv_CI_upper_calc","Biodiv_CI_lower_calc","Biodiv_CI_up","Biodiv_CI_low","Biodiv_SE2","Biodiv_EffSize","Biodiv_SE3","Biodiv_ES_homog","Biodiv_CI_up_homog","Biodiv_CI_low_homog"
"190","JB158","ES199","Organic amendments enhance soil microbial diversity, microbial functionality and crop yields: A meta-analysis","Shuetal2022",2022,"10.1016/j.scitotenv.2022.154627",-0.01722488,"LRR","Sh",11,NA,NA,"microbes","manure plus plant residue","organic","organic",0.06,0.184017964024671,"95% confidence interval","control: mineral fert, treat: organic amendment","N","Sh","Ysome","Mineral-OnlyFertilizer","OrganicvsMineral-OnlyFertilizer","all crops","Y","De-Intensification",NA,0.0915227873687005,-0.125972547368701,0.0915227873687005,-0.125972547368701,0.0554835037595411,-0.01722488,0.0554835037595411,-0.01722488,0.0915227873687005,-0.125972547368701
"191","JB158","ES200","Organic amendments enhance soil microbial diversity, microbial functionality and crop yields: A meta-analysis","Shuetal2022",2022,"10.1016/j.scitotenv.2022.154627",0.043062201,"LRR","Sh",6,NA,NA,"microbes","manure plus green manure","organic","organic",0.09,0.226645729057247,"95% confidence interval","control: mineral fert, treat: organic amendment","N","Sh","Ysome","Mineral-OnlyFertilizer","OrganicvsMineral-OnlyFertilizer","all crops","Y","De-Intensification",NA,0.224416554599972,-0.138292152599972,0.224416554599972,-0.138292152599972,0.0925277314285572,0.043062201,0.0925277314285572,0.043062201,0.224416554599972,-0.138292152599972
"192","JB158","ES201","Organic amendments enhance soil microbial diversity, microbial functionality and crop yields: A meta-analysis","Shuetal2022",2022,"10.1016/j.scitotenv.2022.154627",0.060287081,"LRR","Sh",258,NA,NA,"microbes","manure","organic","organic",0.01,0.135284910896265,"95% confidence interval","control: mineral fert, treat: organic amendment","N","Sh","Ysome","Mineral-OnlyFertilizer","OrganicvsMineral-OnlyFertilizer","all crops","Y","De-Intensification",NA,0.076795123500555,0.043779038499445,0.076795123500555,0.043779038499445,0.00842247066354849,0.060287081,0.00842247066354849,0.060287081,0.076795123500555,0.043779038499445
"193","JB158","ES202","Organic amendments enhance soil microbial diversity, microbial functionality and crop yields: A meta-analysis","Shuetal2022",2022,"10.1016/j.scitotenv.2022.154627",0.077511962,"LRR","Sh",21,NA,NA,"microbes","green manure","organic","organic",0.05,0.201623772975912,"95% confidence interval","control: mineral fert, treat: organic amendment","N","Sh","Ysome","Mineral-OnlyFertilizer","OrganicvsMineral-OnlyFertilizer","all crops","Y","De-Intensification",NA,0.163747874146039,-0.00872395014603934,0.163747874146039,-0.00872395014603934,0.0439979143602242,0.077511962,0.0439979143602242,0.077511962,0.163747874146039,-0.00872395014603934
"194","JB158","ES203","Organic amendments enhance soil microbial diversity, microbial functionality and crop yields: A meta-analysis","Shuetal2022",2022,"10.1016/j.scitotenv.2022.154627",-0.057416268,"LRR","Sh",85,NA,NA,"microbes","compost","organic","organic",0.02,0.156468527792993,"95% confidence interval","control: mineral fert, treat: organic amendment","N","Sh","Ysome","Mineral-OnlyFertilizer","OrganicvsMineral-OnlyFertilizer","all crops","Y","De-Intensification",NA,-0.0241523344190218,-0.0906802015809782,-0.0241523344190218,-0.0906802015809782,0.0169713946841725,-0.057416268,0.0169713946841725,-0.057416268,-0.0241523344190218,-0.0906802015809782
"195","JB158","ES204","Organic amendments enhance soil microbial diversity, microbial functionality and crop yields: A meta-analysis","Shuetal2022",2022,"10.1016/j.scitotenv.2022.154627",0.068899522,"LRR","Sh",150,NA,NA,"microbes","mineral vs organic fertilizers / microbial diversity","organic","organic",0.02,0.206849977467435,"95% confidence interval","control: mineral fert, treat: organic amendment","N","Sh","Ysome","Mineral-OnlyFertilizer","OrganicvsMineral-OnlyFertilizer","all crops","Y","De-Intensification",NA,0.102002412675959,0.0357966313240409,0.102002412675959,0.0357966313240409,0.0168892299367138,0.068899522,0.0168892299367138,0.068899522,0.102002412675959,0.0357966313240409
"196","JB158","ES205","Organic amendments enhance soil microbial diversity, microbial functionality and crop yields: A meta-analysis","Shuetal2022",2022,"10.1016/j.scitotenv.2022.154627",-0.051674641,"LRR","Sh",137,NA,NA,"fungi","mineral vs organic fertilizers / microbial diversity","organic","organic",0.02,0.197801663766182,"95% confidence interval","control: mineral fert, treat: organic amendment","N","Sh","Ysome","Mineral-OnlyFertilizer","OrganicvsMineral-OnlyFertilizer","all crops","Y","De-Intensification",NA,-0.0185519412350402,-0.0847973407649598,-0.0185519412350402,-0.0847973407649598,0.0168993366147754,-0.051674641,0.0168993366147754,-0.051674641,-0.0185519412350402,-0.0847973407649598
"197","JB158","ES206","Organic amendments enhance soil microbial diversity, microbial functionality and crop yields: A meta-analysis","Shuetal2022",2022,"10.1016/j.scitotenv.2022.154627",0.045933014,"LRR","Sh",279,NA,NA,"bacteria","mineral vs organic fertilizers / microbial diversity","organic","organic",0.02,0.281289119931721,"95% confidence interval","control: mineral fert, treat: organic amendment","N","Sh","Ysome","Mineral-OnlyFertilizer","OrganicvsMineral-OnlyFertilizer","all crops","Y","De-Intensification",NA,0.0789400786635592,0.0129259493364408,0.0789400786635592,0.0129259493364408,0.0168403391140608,0.045933014,0.0168403391140608,0.045933014,0.0789400786635592,0.0129259493364408
"198","JB158","ES207","Organic amendments enhance soil microbial diversity, microbial functionality and crop yields: A meta-analysis","Shuetal2022",2022,"10.1016/j.scitotenv.2022.154627",0.031578947,"LRR","Sh",566,NA,NA,"microbes","mineral vs organic fertilizers / microbial diversity","organic","organic",0.01,0.199982535542036,"95% confidence interval","control: mineral fert, treat: organic amendment","N","Sh","Ysome","Mineral-OnlyFertilizer","OrganicvsMineral-OnlyFertilizer","all crops","Y","De-Intensification",NA,0.0480544971785929,0.0151033968214071,0.0480544971785929,0.0151033968214071,0.00840589294826167,0.031578947,0.00840589294826167,0.031578947,0.0480544971785929,0.0151033968214071
"199","JB158","ES208","Organic amendments enhance soil microbial diversity, microbial functionality and crop yields: A meta-analysis","Shuetal2022",2022,"10.1016/j.scitotenv.2022.154627",0.119288258,"LRR","SR",163,NA,NA,"microbes","mineral vs organic fertilizers / microbial diversity","organic","organic",0.02,0.215519048085444,"95% confidence interval","control: mineral fert, treat: organic amendment","N","Sh","Ysome","Mineral-OnlyFertilizer","OrganicvsMineral-OnlyFertilizer","all crops","Y","De-Intensification",NA,0.152374537130539,0.0862019788694613,0.152374537130539,0.0862019788694613,0.0168807546584381,0.119288258,0.0168807546584381,0.119288258,0.152374537130539,0.0862019788694613
"200","JB158","ES209","Organic amendments enhance soil microbial diversity, microbial functionality and crop yields: A meta-analysis","Shuetal2022",2022,"10.1016/j.scitotenv.2022.154627",0.119288258,"LRR","SR",126,NA,NA,"microbes","mineral vs organic fertilizers / microbial diversity","organic","organic",0.03,0.284713717977884,"95% confidence interval","control: mineral fert, treat: organic amendment","N","Sh","Ysome","Mineral-OnlyFertilizer","OrganicvsMineral-OnlyFertilizer","all crops","Y","De-Intensification",NA,0.169002313346098,0.0695742026539016,0.169002313346098,0.0695742026539016,0.025364313952091,0.119288258,0.025364313952091,0.119288258,0.169002313346098,0.0695742026539016
"201","JB158","ES210","Organic amendments enhance soil microbial diversity, microbial functionality and crop yields: A meta-analysis","Shuetal2022",2022,"10.1016/j.scitotenv.2022.154627",0.079772288,"LRR","SR",190,NA,NA,"microbes","mineral vs organic fertilizers / microbial diversity","organic","organic",0.02,0.232494115877953,"95% confidence interval","control: mineral fert, treat: organic amendment","N","Sh","Ysome","Mineral-OnlyFertilizer","OrganicvsMineral-OnlyFertilizer","all crops","Y","De-Intensification",NA,0.112831404034517,0.0467131719654831,0.112831404034517,0.0467131719654831,0.016866895935978,0.079772288,0.016866895935978,0.079772288,0.112831404034517,0.0467131719654831
"202","JB158","ES211","Organic amendments enhance soil microbial diversity, microbial functionality and crop yields: A meta-analysis","Shuetal2022",2022,"10.1016/j.scitotenv.2022.154627",0.054369163,"LRR","SR",13,NA,NA,"microbes","mineral vs organic fertilizers / microbial diversity","organic","organic",0.06,0.196718239883112,"95% confidence interval","control: mineral fert, treat: organic amendment","N","Sh","Ysome","Mineral-OnlyFertilizer","OrganicvsMineral-OnlyFertilizer","all crops","Y","De-Intensification",NA,0.161306416338959,-0.0525680903389592,0.161306416338959,-0.0525680903389592,0.054559823132122,0.054369163,0.054559823132122,0.054369163,0.161306416338959,-0.0525680903389592
"203","JB158","ES212","Organic amendments enhance soil microbial diversity, microbial functionality and crop yields: A meta-analysis","Shuetal2022",2022,"10.1016/j.scitotenv.2022.154627",0.071304579,"LRR","SR",25,NA,NA,"microbes","mineral vs organic fertilizers / microbial diversity","organic","organic",0.05,0.218224755090488,"95% confidence interval","control: mineral fert, treat: organic amendment","N","Sh","Ysome","Mineral-OnlyFertilizer","OrganicvsMineral-OnlyFertilizer","all crops","Y","De-Intensification",NA,0.156848682995471,-0.0142395249954714,0.156848682995471,-0.0142395249954714,0.0436449510180977,0.071304579,0.0436449510180977,0.071304579,0.156848682995471,-0.0142395249954714
"204","JB158","ES213","Organic amendments enhance soil microbial diversity, microbial functionality and crop yields: A meta-analysis","Shuetal2022",2022,"10.1016/j.scitotenv.2022.154627",0.088239996,"LRR","SR",28,NA,NA,"microbes","mineral vs organic fertilizers / microbial diversity","organic","organic",0.05,0.22992232848931,"95% confidence interval","control: mineral fert, treat: organic amendment","N","Sh","Ysome","Mineral-OnlyFertilizer","OrganicvsMineral-OnlyFertilizer","all crops","Y","De-Intensification",NA,0.173404418286106,0.00307557371389368,0.173404418286106,0.00307557371389368,0.0434512358602583,0.088239996,0.0434512358602583,0.088239996,0.173404418286106,0.00307557371389368
"205","JB158","ES214","Organic amendments enhance soil microbial diversity, microbial functionality and crop yields: A meta-analysis","Shuetal2022",2022,"10.1016/j.scitotenv.2022.154627",0.091062565,"LRR","SR",94,NA,NA,"microbes","mineral vs organic fertilizers / microbial diversity","organic","organic",0.02,0.164366390282915,"95% confidence interval","control: mineral fert, treat: organic amendment","N","Sh","Ysome","Mineral-OnlyFertilizer","OrganicvsMineral-OnlyFertilizer","all crops","Y","De-Intensification",NA,0.124290638473298,0.057834491526702,0.124290638473298,0.057834491526702,0.0169530987108663,0.091062565,0.0169530987108663,0.091062565,0.124290638473298,0.057834491526702
"206","JB158","ES215","Organic amendments enhance soil microbial diversity, microbial functionality and crop yields: A meta-analysis","Shuetal2022",2022,"10.1016/j.scitotenv.2022.154627",0.076949718,"LRR","SR",85,NA,NA,"microbes","mineral vs organic fertilizers / microbial diversity","organic","organic",0.03,0.234702791689489,"95% confidence interval","control: mineral fert, treat: organic amendment","N","Sh","Ysome","Mineral-OnlyFertilizer","OrganicvsMineral-OnlyFertilizer","all crops","Y","De-Intensification",NA,0.126845618371467,0.0270538176285327,0.126845618371467,0.0270538176285327,0.0254570920262588,0.076949718,0.0254570920262588,0.076949718,0.126845618371467,0.0270538176285327
"207","JB158","ES216","Organic amendments enhance soil microbial diversity, microbial functionality and crop yields: A meta-analysis","Shuetal2022",2022,"10.1016/j.scitotenv.2022.154627",0.107997981,"LRR","SR",212,NA,NA,"microbes","mineral vs organic fertilizers / microbial diversity","organic","organic",0.02,0.245459644737391,"95% confidence interval","control: mineral fert, treat: organic amendment","N","Sh","Ysome","Mineral-OnlyFertilizer","OrganicvsMineral-OnlyFertilizer","all crops","Y","De-Intensification",NA,0.141040126723217,0.0749558352767825,0.141040126723217,0.0749558352767825,0.0168582376138865,0.107997981,0.0168582376138865,0.107997981,0.141040126723217,0.0749558352767825
"208","JB158","ES217","Organic amendments enhance soil microbial diversity, microbial functionality and crop yields: A meta-analysis","Shuetal2022",2022,"10.1016/j.scitotenv.2022.154627",0.124933397,"LRR","SR",148,NA,NA,"microbes","mineral vs organic fertilizers / microbial diversity","organic","organic",0.02,0.205483841444016,"95% confidence interval","control: mineral fert, treat: organic amendment","N","Sh","Ysome","Mineral-OnlyFertilizer","OrganicvsMineral-OnlyFertilizer","all crops","Y","De-Intensification",NA,0.158039105732191,0.0918276882678094,0.158039105732191,0.0918276882678094,0.0168906677205054,0.124933397,0.0168906677205054,0.124933397,0.158039105732191,0.0918276882678094
"209","JB158","ES218","Organic amendments enhance soil microbial diversity, microbial functionality and crop yields: A meta-analysis","Shuetal2022",2022,"10.1016/j.scitotenv.2022.154627",0.037433747,"LRR","SR",100,NA,NA,"microbes","mineral vs organic fertilizers / microbial diversity","organic","organic",0.03,0.254141503471988,"95% confidence interval","control: mineral fert, treat: organic amendment","N","Sh","Ysome","Mineral-OnlyFertilizer","OrganicvsMineral-OnlyFertilizer","all crops","Y","De-Intensification",NA,0.0872454816805097,-0.0123779876805097,0.0872454816805097,-0.0123779876805097,0.0254141503471988,0.037433747,0.0254141503471988,0.037433747,0.0872454816805097,-0.0123779876805097
"210","JB158","ES219","Organic amendments enhance soil microbial diversity, microbial functionality and crop yields: A meta-analysis","Shuetal2022",2022,"10.1016/j.scitotenv.2022.154627",0.037433747,"LRR","SR",42,NA,NA,"microbes","mineral vs organic fertilizers / microbial diversity","organic","organic",0.05,0.278221835685631,"95% confidence interval","control: mineral fert, treat: organic amendment","N","Sh","Ysome","Mineral-OnlyFertilizer","OrganicvsMineral-OnlyFertilizer","all crops","Y","De-Intensification",NA,0.121577647106635,-0.0467101531066354,0.121577647106635,-0.0467101531066354,0.0429305612788956,0.037433747,0.0429305612788956,0.037433747,0.121577647106635,-0.0467101531066354
"211","JB158","ES220","Organic amendments enhance soil microbial diversity, microbial functionality and crop yields: A meta-analysis","Shuetal2022",2022,"10.1016/j.scitotenv.2022.154627",0.127755966,"LRR","SR",342,NA,NA,"microbes","mineral vs organic fertilizers / microbial diversity","organic","organic",0.02,0.31124020560065,"95% confidence interval","control: mineral fert, treat: organic amendment","N","Sh","Ysome","Mineral-OnlyFertilizer","OrganicvsMineral-OnlyFertilizer","all crops","Y","De-Intensification",NA,0.160742653930838,0.0947692780691621,0.160742653930838,0.0947692780691621,0.0168299428218561,0.127755966,0.0168299428218561,0.127755966,0.160742653930838,0.0947692780691621
